PCA1,PCA2,PCA3,Target
-2.310610514838733,-0.9285500281947674,0.4016466922878045,0
-1.8161743032113222,-1.0319366081621615,0.6088622030644716,0
-2.310799301198624,-0.9310909910765217,0.3965459367418062,0
-2.243279484927525,-0.511318341321105,0.7201051171160978,0
-1.795305860463922,-0.9607132655471134,0.6633239076391824,0
-1.3565688250837917,-1.0430904582122178,0.842287861199157,0
-2.174838335591562,-0.920068706570063,0.4337732722458224,0
-1.4316687088183997,0.5479514791628392,1.89690467355617,0
-2.680671461501873,0.002610042638591703,0.8622255045345519,0
-1.2510004029359714,1.7273012766966644,2.8946472862322716,0
-1.4215599924766043,-1.1337494300466056,0.8981373628715318,0
-1.488369766245287,-1.0726486010045098,0.8545641533200995,0
-1.289785757944504,-1.0142542624585869,1.03608254291126,0
